Text,Location
Area de Protecao do Candengo,"Bahai, Brazil"
Praca Orungan,"Bahai, Brazil"
Morere Beach,"Bahai, Brazil"
Interlagos Beach,"Bahai, Brazil"
Half-Day Tour of Salvador,"Bahai, Brazil"
Glauber Rocha Theater,"Bahai, Brazil"
Pedra da Santana,"Bahai, Brazil"
Ruy Barbosa House,"Bahai, Brazil"
Cajueirinho,"Bahai, Brazil"
UFBA - Sala da Escola de Danca Theater,"Bahai, Brazil"
Galeria e Teatro ACBEU,"Bahai, Brazil"
Sossego Beach,"Bahai, Brazil"
Nigeria House,"Bahai, Brazil"
Cachoeira Bom Sossego,"Bahai, Brazil"
Saga Grapiúna Monument,"Bahai, Brazil"
Centro de Cultura Adonias Filho Theater,"Bahai, Brazil"
Abelardo Rodrigues museum,"Bahai, Brazil"
Arandis Beach,"Bahai, Brazil"
Igreja de São Cristovão,"Bahai, Brazil"
Herbario Alexandre Leal Natural History Museum,"Bahai, Brazil"
Siriaco Beach,"Bahai, Brazil"
Teatro Gamboa Nova,"Bahai, Brazil"
Centro de Convencoes,"Bahai, Brazil"
Teatro Eva Herz,"Bahai, Brazil"
Museum of the Convent of Desterro,"Bahai, Brazil"
Igreja de Nossa Senhora da Conceição da Lapinha,"Bahai, Brazil"
Leno Water Park,"Bahai, Brazil"
Praça do Bosque,"Bahai, Brazil"
Igreja Matriz de São Bernardo,"Bahai, Brazil"
Cachoeira Córrego de Pedras,"Bahai, Brazil"
Teatro Gil Santana,"Bahai, Brazil"
Barra do Itapicuru Beach,"Bahai, Brazil"
Cairu Beach,"Bahai, Brazil"
Praca Santo Antonio,"Bahai, Brazil"
Hora da Crianca Theater,"Bahai, Brazil"
Conceicao de Salinas Beach,"Bahai, Brazil"
Cajaiba Museum,"Bahai, Brazil"
Moça Loira Falls,"Bahai, Brazil"
Alto do Cruzeiro,"Bahai, Brazil"
Serra Bonita Reserve,"Bahai, Brazil"
Ponta de Nossa Senhora de Guadalupe,"Bahai, Brazil"
Rampa do Caim,"Bahai, Brazil"
Geographic Institute and Museum of the History of Bahia,"Bahai, Brazil"
Lagoa do Cassange,"Bahai, Brazil"
Museum of Lavrador,"Bahai, Brazil"
Casa de Maria Bonita Museum,"Bahai, Brazil"
Malubambu Casa de Brincadeiras,"Bahai, Brazil"
Piracanga Beach,"Bahai, Brazil"
Sao Bento Museum,"Bahai, Brazil"
ICEIA Theater,"Bahai, Brazil"
Museum of Cocoa,"Bahai, Brazil"
Gregorio de Mattos Theater,"Bahai, Brazil"
Paróquia Nossa Senhora do Resgate,"Bahai, Brazil"
Praia Lagamar,"Bahai, Brazil"
Praca Imaculada Conceicao,"Bahai, Brazil"
Memorial of the Republican Governors of Bahia,"Bahai, Brazil"
Cachoeira dos Funis,"Bahai, Brazil"
Henriqueta Catharino Museum,"Bahai, Brazil"
Casa dos Sete Candeeiros - Casa do Patrimônio,"Bahai, Brazil"
Espaco Mario Cravo-Parque Das Esculturas,"Bahai, Brazil"
Baixio Beach,"Bahai, Brazil"
Topazio,"Bahai, Brazil"
Afro Omon Ajagunan Museum,"Bahai, Brazil"
Escola de Belas Artes da Bahia Theater,"Bahai, Brazil"
Cachoeira do Anibal,"Bahai, Brazil"
Estátua Dom Pedro Fernandes Sardinha,"Bahai, Brazil"
Salesiano Theater,"Bahai, Brazil"
Ponta dos Tubaroes Beach,"Bahai, Brazil"
Centro Cultural dos Correios,"Bahai, Brazil"
Estacio de Lima Museum,"Bahai, Brazil"
Museum of Sexuality of Bahia,"Bahai, Brazil"
Cova da Onca,"Bahai, Brazil"
History of the Museum City,"Bahai, Brazil"
Igreja e Mosteiro de Nossa Senhora do Monte Serrat,"Bahai, Brazil"
Nossa Senhora Santana Church,"Bahai, Brazil"
Largo Pedro Archanjo,"Bahai, Brazil"
Casa Verde Museum,"Bahai, Brazil"
Museu da Catedral,"Bahai, Brazil"
Velha Boipeba Beach,"Bahai, Brazil"
Praca do Coreto,"Bahai, Brazil"
Museum of Military College of Salvador,"Bahai, Brazil"
Norte Beach,"Bahai, Brazil"
Coroinha Beach,"Bahai, Brazil"
Galeao,"Bahai, Brazil"
Nore Waterfall,"Bahai, Brazil"
Memorial of the Regional Electoral Court of Bahia,"Bahai, Brazil"
Memorial Professor Juliano Moreira,"Bahai, Brazil"
Monumento aos Bandeirantes,"Bahai, Brazil"
Ponta de Santo Antonio Beach,"Bahai, Brazil"
Paroquia Nossa Senhora da Guia,"Bahai, Brazil"
Servico de Atendimento ao Turista,"Bahai, Brazil"
XVIII Theater,"Bahai, Brazil"
Nazare Theater,"Bahai, Brazil"
Arquiabadia de São Sebastião da Bahia,"Bahai, Brazil"
Lindembergue Cardoso Memorial,"Bahai, Brazil"
Legislative Memorial,"Bahai, Brazil"
Olho d'Água da Urania,"Bahai, Brazil"
Pocas Beach,"Bahai, Brazil"
Serra do Conduru State Park,"Bahai, Brazil"
Patizeiro Beach,"Bahai, Brazil"
Paróquia de Santo Antonio de Queimadas,"Bahai, Brazil"
Mucuri Beach,"Bahai, Brazil"
Bolso do Pelourinho Theater,"Bahai, Brazil"
Ponta do Souza / Pina Beach,"Bahai, Brazil"
Mirante do Solar - Casa de Cultura e Etica,"Bahai, Brazil"
Ponte do Lloyd,"Bahai, Brazil"
Atelier Silvio Jesse,"Bahai, Brazil"
Solar dos Fonsecas,"Bahai, Brazil"
Galeria Karlus Arte Pura,"Bahai, Brazil"
Centro Beach,"Bahai, Brazil"
Sao Carlos Theater,"Bahai, Brazil"
Arquivo e Cultura Popular Museu Caitite,"Bahai, Brazil"
Praia do Amor,"Bahai, Brazil"
Centro de Cultura Camilo de Jesus,"Bahai, Brazil"
Barra Beach,"Bahai, Brazil"
Monumento a Getulio Vargas,"Bahai, Brazil"
Antiga Cadeia Pública,"Bahai, Brazil"
Mar Moreno Beach,"Bahai, Brazil"
Divino Espirito Santo de Velha Boipeba Church,"Bahai, Brazil"
Santa Barbara Island,"Bahai, Brazil"
Areia Preta Beach,"Bahai, Brazil"
Barra do Norte Beach,"Bahai, Brazil"
Monumento aos Dez Mandamentos,"Bahai, Brazil"
Barra do Sul Beach,"Bahai, Brazil"
Espaço INB,"Bahai, Brazil"
Predio da Prefeitura,"Bahai, Brazil"
Cachoeira Mandassaia,"Bahai, Brazil"
"Itanhem River, Barra do Itanhem e Mangue","Bahai, Brazil"
Cachoeira do Donana,"Bahai, Brazil"
Barra Nova Beach,"Bahai, Brazil"
Praia Boca da Barra,"Bahai, Brazil"
Cachoeira Bate-Palma,"Bahai, Brazil"
Paróquia Nossa Senhora Do Rosário,"Bahai, Brazil"
